Ticker,Company,Industrykey,Category,Return_mean,Return_std,Return_skew,Volume_accum_mean,Volume_accum_std,Volume_accum_max,MarketCap_mean,MarketCap_std,MarketCap_min,MarketCap_max,Volume_Change_mean,Volume_Change_std,EPS_Change_mean,EPS_Change_std,NetWorth_Change_mean,NetWorth_Change_std,NIL_Change_mean,NIL_Change_std,Volatility_2Q_mean,Volatility_2Q_max,Avg_Return_2Q_mean,Avg_Volume_Change_2Q_mean,EPS_Volatility_2Q_mean,EPS_Volatility_2Q_max,Avg_EPS_Change_2Q_mean,NetWorth_Volatility_2Q_mean,NetWorth_Volatility_2Q_max,Avg_NetWorth_Change_2Q_mean,NIL_Volatility_2Q_mean,NIL_Volatility_2Q_max,Avg_NIL_Change_2Q_mean,Volatility_4Q_mean,Volatility_4Q_max,Avg_Return_4Q_mean,Avg_Volume_Change_4Q_mean,EPS_Volatility_4Q_mean,EPS_Volatility_4Q_max,Avg_EPS_Change_4Q_mean,NetWorth_Volatility_4Q_mean,NetWorth_Volatility_4Q_max,Avg_NetWorth_Change_4Q_mean,NIL_Volatility_4Q_mean,NIL_Volatility_4Q_max,Avg_NIL_Change_4Q_mean
A,Agilent Technologies,diagnostics-research,sp500,0.043066574619725545,0.11793517878547156,-0.036898245700364755,40636541.46341463,9984756.12581438,70839900.0,58781634750.67635,38802724684.89074,13133765686.035156,169343923339.84375,0.05124932385238651,0.3406900521178745,0.27860627669238586,1.1027657030989322,0.0038295616645595216,0.04880615299871426,3.051831757277067,10.454330312541455,0.10369224714197299,0.2791663301765941,0.04087386698079328,0.04681001937055933,0.8664186849232458,4.7400573943053175,0.280130281989257,0.02677676355888712,0.1515802433502932,0.0038295616645595216,5.207404797647635,40.379366616613225,2.8118235758716574,0.117621129929474,0.17797734591993652,0.03786552257048212,0.04914079513517258,0.9818657583576768,3.1235640765407475,0.27376653749503443,0.03727143046057927,0.10699510691391946,0.00384339617613209,7.080843907265487,28.44223608277894,2.6648702348011475
AAPL,Apple Inc.,consumer-electronics,sp500,0.07175866413803227,0.15626616244962235,-0.07080983006775307,2275764536.585366,1038062341.421915,6280072400.0,3237975661196.77,3591622380137.6836,153581637119.97986,13720932783914.611,0.00622838817201353,0.3504623645450241,0.1338393566304465,0.4776038315472766,-0.01299463371312829,0.07833441326444865,0.1589342662215618,0.47260398823849575,0.1438985298449051,0.4033676097847679,0.06943986017217063,0.01432929706606294,0.43024196925855274,1.0456086421806654,0.13561144413689455,0.04708642739375991,0.1965236102031262,-0.01299463371312829,0.4422568893727176,1.0525647670597633,0.16021254369558335,0.1528535261474385,0.24763426112412643,0.0667342206066108,0.014215241510513454,0.5429789885404597,0.6358454435447123,0.13335739910770786,0.06777494280215537,0.13896317743789233,-0.013586973002230333,0.544057165261133,0.631385419275783,0.15740713526940728
ABBV,AbbVie,drug-manufacturers-general,sp500,0.053753918237022934,0.12559358262385625,0.3089070168986096,148255904.87804878,49640507.57415234,368182500.0,352252407169.99335,308900054039.007,61105616188.04932,1422640942626.9531,0.051670843060783705,0.4328224585729942,0.44318199241523776,1.4788727237758852,0.05289965600917501,0.1981000045855783,0.3903018443205451,1.4517340509213223,0.1238701616317089,0.3080851750101509,0.05151518563302689,0.054110481170955044,0.8558512145627265,6.839244729995252,0.44454393597774006,0.09347506633654112,0.6563219522102592,0.05289965600917501,0.8370850633185287,6.680682829696675,0.3951554784685005,0.12717767087345833,0.225111144731815,0.04920923401298817,0.05906842053001815,1.0425372325172688,4.40822945383443,0.44079965144534183,0.13288343531591784,0.4642957766427199,0.05253981773355917,1.818792437091753,17.237455504613106,0.7944601921990846
ABNB,Airbnb,travel-services,sp500,0.008784696132679756,0.19899105659416932,-0.24909986907995144,115723617.64705883,32520246.210077256,208476900.0,165808491366.16965,122894943754.84695,24282000000.0,418338577026.3672,0.01655331171339977,0.2705938708277545,4.0929164731884065,8.33524603831556,0.076988857172594,0.1877053909246634,3.3552175187532223,6.848982790767196,0.182458256270208,0.46706814631188415,0.007838494527482073,0.008848872561472728,5.771371567702043,17.16473545202254,3.5838730563220147,0.10890352572433885,0.4566394559720376,0.076988857172594,4.681783304087056,13.33511617684146,2.8437202905102095,0.19277775445324008,0.4103427017948335,0.0068819406251843015,0.012426495145154901,7.451058421272055,11.92479665424715,3.37876362503278,0.15400113926133294,0.3229177463911477,0.076988857172594,5.874528480657039,9.007148291072463,2.637674583931251
ABT,Abbott Laboratories,medical-devices,sp500,0.03755978285895187,0.09723636869534627,-0.02151501667086903,129663734.14634146,41662091.54772244,311358400.0,293814117310.3974,214606466050.46164,48890334945.67871,900694617120.4834,0.06352352256913381,0.5007979953259053,0.4442382734936962,1.192557120887394,0.026656142052637156,0.1613323840608095,0.4416653881890367,1.1966333524788058,0.09240595463974766,0.2489369945050747,0.03609860467307578,0.0685031021680085,0.8619366702940565,5.10376113708482,0.44748968492301255,0.08689603755881377,0.7533787838801228,0.026656142052637156,0.8632605428333009,5.128252330763471,0.4449515865783489,0.09910910558135053,0.1579649271369837,0.03631690419983389,0.07259824149704651,1.0167080425973396,3.318321018729898,0.4447565555746663,0.11144849849508644,0.49769582882471675,0.024301822383910612,1.0181452281952867,3.3357390575638672,0.44161074362751546
ACGL,Arch Capital Group,insurance-diversified,sp500,0.04231000174523438,0.11966044462970155,-0.12717052614096672,36913595.12195122,12468187.664651813,67148900.0,35059091680.274704,32348710743.633804,2904056341.0878906,142692648452.7588,0.08715823571614172,0.4869795473774017,0.3593469141422393,0.8949881970369316,0.035444768932697907,0.16722157011501237,0.3775098447437843,0.8744840811139045,0.09056690521871186,0.2669108849233163,0.04269858065702545,0.08813884089237878,0.82546661961481,2.217531174171669,0.362596495154134,0.12191030086664824,0.47891282354369735,0.036621545516471385,0.839462049024128,2.2376176515693564,0.3808013887268091,0.1108878662413457,0.2356621656563952,0.044580026179037543,0.08335584544132674,0.9196298381316289,1.5949184016080271,0.362064063772161,0.15431551818829442,0.3814534098254601,0.03985160804018849,0.9166026531966317,1.607371363969674,0.38017288408143496
ACN,Accenture,information-technology-services,sp500,0.0364078512184094,0.12246839879976483,-0.06058085062947398,58617273.17073171,18435347.87788156,127828400.0,275005185558.67896,202706250381.27283,57112973512.17613,843663411581.324,0.0659045367271839,0.3952693048437261,0.2278952742925556,0.5912316014438698,0.0312192180314753,0.08324367683547516,0.22785769034337905,0.5903341906781125,0.09610221456376818,0.3838286955123915,0.035437142915645245,0.07251836957503731,0.5454527773946936,1.655912672314072,0.23216273136985455,0.05675809885475881,0.34803549236823117,0.0312192180314753,0.5426411569651983,1.6556813920134432,0.2320401508024717,0.10731395049137782,0.2321831336169529,0.0380989531054668,0.06488703582467105,0.6633856717274591,0.9816925102542042,0.22930447450170988,0.07701241629436392,0.20460782114493387,0.03160364595565732,0.661827908744687,0.9804754182549298,0.22908414277919614
ADBE,Adobe Inc.,software-application,sp500,0.04643522529566695,0.1469678042772114,-0.04975084398539392,78885156.09756097,19760656.171671633,126565500.0,332370641253.512,236584352904.585,47098886904.05273,926445611206.0547,0.06060906546851829,0.3838557529785111,0.334784154602949,0.7272188900954212,0.019971843443299386,0.06524130450455029,0.33596489563825493,0.7287584683755718,0.11248221742536009,0.33309444626401524,0.04662567354877592,0.06649257831769545,0.6401054261766626,2.416054557668951,0.33379237312336263,0.04180011558477481,0.18359258687217667,0.019971843443299386,0.6413140883455233,2.4089255091238613,0.33510583242575526,0.1271214488330775,0.23769723410155824,0.04901355067098629,0.06594398531420574,0.7920795468233972,1.4320561088017796,0.3268937460919761,0.05920727031346835,0.12981956315289644,0.020018333415657806,0.7914600069536082,1.4237776126090387,0.32703620079080004
ADI,Analog Devices,semiconductors,sp500,0.05090639784925017,0.11725164463463865,0.3447675792581909,64407856.09756097,16335642.206981773,111734100.0,112994069717.8373,100140016981.03621,13927715101.799011,393974277509.03314,0.05832128261928164,0.3594662451541828,0.34132230503988786,0.7962088544184291,0.07767406591060952,0.33808995880961207,0.36025296918485616,0.8159026354888544,0.10158988861335169,0.4362506735554415,0.04802017049521537,0.056801222345510737,0.6686533526786158,2.567411005620898,0.3255837003850691,0.11769876128856399,1.1685056316375058,0.07767406591060952,0.7067704255243901,2.522395761798768,0.34399513223197664,0.11417190103756637,0.28395981147748983,0.04617535098449151,0.056987313538572525,0.8177130369243523,1.563060804523522,0.3233445776144025,0.16734878982477658,0.8262582559855502,0.07813072251619307,0.8575732732549172,1.571171153167141,0.3359417874877756
ADM,Archer Daniels Midland,farm-products,sp500,0.02236695328962131,0.11648817723618338,0.12425918404726712,72975058.53658536,20838146.053043872,135894900.0,54868192443.69259,37440601823.10454,17857870250.701904,180708859710.69336,0.04927442065496383,0.3904804031653119,0.31819477122120143,0.7122418503060225,0.005370376184926678,0.03834872085358377,0.32689822169045485,0.7307394039303171,0.09473387189505848,0.3385600923888568,0.02093776892149017,0.05378561417208426,0.6840784602172137,1.4969921539360864,0.3102607081095759,0.021935384389866034,0.09196229292791389,0.005370376184926678,0.6991666729295128,1.5082108624769905,0.31603154463864785,0.10627224701374134,0.20447497787130897,0.01759260419212394,0.057674936714179344,0.7958079672519786,1.1792933804615857,0.32329704713666085,0.031098384038192536,0.0650271609427916,0.005400392202316752,0.8046374674448246,1.1694822533839442,0.3276144104508177
ADP,Automatic Data Processing,software-application,sp500,0.03917563946212585,0.09908142825422514,0.2248439244985181,42278497.56097561,11715363.288893089,86964200.0,147321712979.33685,103814938431.5985,32706232072.44873,490804245056.15234,0.07417645735268291,0.41669393843644625,0.30646549401655243,0.7100946822940464,-0.15570784270048454,1.0292062809401037,0.3065079477606851,0.7096350605414788,0.08666063771457688,0.24703320679268947,0.04061418763215405,0.07363084942085214,0.6578606390616399,1.652863563196386,0.31352014440068776,0.49549543059751733,3.134153849815065,-0.1466124527976894,0.6587383454878752,1.6605478671278018,0.313479577135917,0.09600981945100644,0.19946064180401182,0.04127395993933274,0.07056034255046796,0.8164492457090405,0.995606703524269,0.31186060961064843,0.643210493710136,2.0964131808301487,-0.14159162281396734,0.816029140569984,0.9968787755909936,0.31175474964340105
